element,fixture,opponent_team,total_points,was_home,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position
345,102,5,1,False,2,1,16,0,0,0,2,0,0,0,0,0,0,0,3,0.0,1.2,5.0,0.5,0,0.03,0.01,0.04,0.83,3
345,118,18,0,True,0,4,16,0,0,0,1,0,0,0,1,0,0,0,10,8.8,29.8,7.0,4.6,0,0.04,0.15,0.19,1.13,3
345,125,12,1,False,2,0,11,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.9,17.0,2.3,0,0.40,0.00,0.40,0.11,3
345,138,16,14,True,3,0,73,1,1,1,0,0,0,0,0,0,0,3,52,63.6,62.6,47.0,17.3,1,0.35,0.25,0.60,0.94,3
345,143,7,2,False,2,2,85,0,0,0,2,0,0,0,0,0,0,0,10,5.8,48.6,10.0,6.4,1,0.02,0.63,0.65,1.23,3
345,156,14,6,True,1,2,67,0,1,1,0,0,0,0,0,0,0,0,22,1.8,3.8,8.0,1.4,1,0.06,0.03,0.09,0.21,3
345,161,2,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
345,176,8,1,True,1,1,15,0,0,0,0,0,0,0,0,0,0,0,4,1.4,5.9,2.0,0.9,0,0.00,0.13,0.13,0.12,3
345,187,11,3,False,0,2,90,0,0,1,0,0,0,0,0,0,0,0,7,12.4,18.8,7.0,3.8,1,0.08,0.14,0.22,1.30,3
345,197,19,5,True,4,1,90,0,1,0,1,0,0,0,0,0,0,0,25,24.4,25.9,15.0,6.5,1,0.03,0.21,0.24,1.37,3
345,202,4,7,False,2,2,90,0,1,0,2,0,0,0,0,0,0,2,33,41.2,98.8,13.0,15.3,1,0.16,0.42,0.58,2.58,3
345,215,10,12,False,0,6,62,0,3,1,0,0,0,0,0,0,0,0,40,38.4,40.6,25.0,10.4,1,0.16,0.30,0.46,0.57,3
345,227,6,1,True,3,1,16,0,0,0,0,0,0,0,0,0,0,0,2,0.6,1.3,0.0,0.2,0,0.00,0.01,0.01,0.05,3
345,231,1,1,False,5,1,18,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.25,3
345,247,15,0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,9,6,3,False,0,2,90,0,0,1,0,0,0,0,0,0,0,0,20,12.8,23.3,29.0,6.5,1,0.13,0.09,0.22,1.01,3
346,17,10,2,True,4,1,70,0,0,0,1,0,0,0,0,0,0,0,14,10.4,26.6,6.0,4.3,1,0.00,0.44,0.44,0.29,3
346,30,19,2,False,1,3,67,0,0,0,1,0,0,0,0,0,0,0,21,13.6,36.2,21.0,7.1,1,0.05,0.23,0.28,0.29,3
346,37,4,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,47,1,2,True,2,2,69,0,0,0,2,0,0,0,0,0,0,0,9,6.4,20.1,11.0,3.8,1,0.05,0.06,0.11,0.60,3
346,58,15,1,False,1,1,9,0,0,0,0,0,0,0,0,0,0,0,2,1.4,1.3,0.0,0.3,0,0.00,0.01,0.01,0.00,3
346,69,9,6,True,3,2,28,1,0,0,1,0,0,0,0,0,0,0,24,34.0,4.2,7.0,4.5,0,0.06,0.00,0.06,0.86,3
346,80,20,5,False,1,2,65,0,1,0,1,0,0,0,0,0,0,0,24,27.0,29.4,44.0,10.0,1,0.11,0.21,0.32,0.97,3
346,89,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,91,3,1,False,2,1,5,0,0,0,0,0,0,0,0,0,0,0,6,7.0,11.0,25.0,4.3,0,0.04,0.01,0.05,0.00,3
346,102,5,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,118,18,0,True,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,125,12,1,False,2,0,33,0,0,0,1,0,0,0,0,0,0,0,9,10.6,13.2,15.0,3.9,0,0.04,0.03,0.07,1.07,3
346,138,16,13,True,3,0,89,1,1,1,0,0,0,0,0,0,0,2,45,59.2,20.4,42.0,12.2,1,0.19,0.24,0.43,1.04,3
346,143,7,1,False,2,2,11,0,0,0,0,0,0,0,0,0,0,0,3,6.4,1.3,2.0,1.0,0,0.00,0.01,0.01,0.11,3
346,156,14,3,True,1,2,76,0,0,1,0,0,0,0,0,0,0,0,7,10.6,20.4,13.0,4.4,1,0.02,0.07,0.09,0.67,3
346,161,2,1,False,2,1,6,0,0,0,0,0,0,0,0,0,0,0,6,2.0,1.0,0.0,0.3,0,0.00,0.00,0.00,0.00,3
346,176,8,5,True,1,1,74,0,1,0,1,0,0,0,0,0,0,0,18,28.0,28.1,10.0,6.6,1,0.00,0.09,0.09,0.51,3
346,187,11,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,197,19,0,True,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,202,4,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,215,10,12,False,0,6,90,1,1,1,0,0,0,0,0,0,0,1,50,67.6,38.2,48.0,15.4,1,0.08,0.30,0.38,0.58,3
346,227,6,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,231,1,0,False,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
346,247,15,1,True,4,0,14,0,0,0,0,0,0,0,0,0,0,0,2,3.2,11.4,2.0,1.7,0,0.00,0.02,0.02,0.00,3
347,9,6,8,False,0,2,90,0,0,1,0,0,0,0,0,0,3,1,30,19.6,0.0,0.0,2.0,1,0.00,0.00,0.00,1.01,1
347,17,10,2,True,4,1,90,0,0,0,1,0,0,0,0,0,0,0,3,3.8,0.0,0.0,0.4,1,0.00,0.00,0.00,0.29,1
347,30,19,2,False,1,3,90,0,0,0,1,0,0,0,0,0,2,0,12,19.2,0.0,0.0,1.9,1,0.00,0.00,0.00,0.73,1
347,37,4,7,True,2,1,90,0,1,0,1,0,0,0,0,0,5,1,26,55.8,10.0,0.0,6.6,1,0.00,0.01,0.01,0.96,1
347,47,1,0,True,2,2,90,0,0,0,2,0,0,0,1,0,1,0,-2,11.0,0.0,0.0,1.1,1,0.00,0.00,0.00,0.65,1
347,58,15,2,False,1,1,90,0,0,0,1,0,0,0,1,0,3,0,6,22.4,0.0,0.0,2.2,1,0.00,0.00,0.00,1.57,1
347,69,9,0,True,3,2,90,0,0,0,2,0,0,0,1,0,2,0,1,15.4,0.0,0.0,1.5,1,0.00,0.00,0.00,2.60,1
347,80,20,2,False,1,2,90,0,0,0,1,0,0,0,0,0,1,0,5,12.4,0.0,0.0,1.2,1,0.00,0.00,0.00,0.97,1
347,89,17,6,True,1,0,90,0,0,1,0,0,0,0,0,0,2,0,23,19.6,0.0,0.0,2.0,1,0.00,0.00,0.00,0.21,1
347,91,3,2,False,2,1,90,0,0,0,2,0,0,0,0,0,4,0,12,35.4,0.0,0.0,3.5,1,0.00,0.00,0.00,2.04,1
347,102,5,1,False,2,1,90,0,0,0,2,0,0,0,0,0,2,0,11,25.0,0.0,0.0,2.5,1,0.00,0.00,0.00,2.29,1
347,118,18,1,True,0,4,90,0,0,0,4,0,0,0,0,0,3,0,-4,23.4,0.0,0.0,2.3,1,0.00,0.00,0.00,2.51,1
347,125,12,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,138,16,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,143,7,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,156,14,1,True,1,2,90,0,0,0,2,0,0,0,0,0,1,0,5,13.4,0.0,0.0,1.3,1,0.00,0.00,0.00,2.08,1
347,161,2,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,176,8,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,187,11,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,197,19,0,True,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,202,4,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,215,10,7,False,0,6,90,0,0,1,0,0,0,0,0,0,4,0,32,29.8,0.0,0.0,3.0,1,0.00,0.00,0.00,0.58,1
347,227,6,8,True,3,1,90,0,1,0,1,0,0,0,0,0,3,2,28,46.2,10.0,0.0,5.6,1,0.00,0.00,0.00,1.80,1
347,231,1,0,False,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
347,247,15,11,True,4,0,90,0,1,1,0,0,0,0,0,0,1,2,38,32.0,10.0,0.0,4.2,1,0.00,0.01,0.01,0.48,1
348,9,6,1,False,0,2,45,0,0,0,0,0,0,0,0,0,0,0,6,9.0,3.7,0.0,1.3,0,0.00,0.01,0.01,0.72,3
348,17,10,0,True,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
348,30,19,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
348,37,4,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
348,47,1,1,True,2,2,20,0,0,0,0,0,0,0,0,0,0,0,3,1.4,14.9,14.0,3.0,0,0.07,0.24,0.31,0.06,3
348,58,15,1,False,1,1,24,0,0,0,0,0,0,0,0,0,0,0,9,8.2,17.3,21.0,4.7,0,0.06,0.12,0.18,0.21,3
348,69,9,2,True,3,2,77,0,0,0,1,0,0,0,0,0,0,0,15,7.6,57.3,7.0,7.2,1,0.10,0.44,0.54,2.38,3
348,80,20,4,False,1,2,24,0,1,0,0,0,0,0,0,0,0,0,12,17.6,21.2,8.0,4.7,0,0.03,0.27,0.30,0.00,3
348,89,17,3,True,1,0,90,0,0,1,0,0,0,0,0,0,0,0,20,12.2,76.6,16.0,10.5,1,0.18,0.72,0.90,0.21,3
348,91,3,2,False,2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,2.6,23.0,18.0,4.4,1,0.35,0.69,1.04,2.04,3
348,102,5,2,False,2,1,90,0,0,0,2,0,0,0,0,0,0,0,19,14.2,59.2,11.0,8.4,1,0.08,0.28,0.36,2.29,3
348,118,18,2,True,0,4,90,0,0,0,4,0,0,0,0,0,0,0,5,0.0,7.7,21.0,2.9,1,0.51,0.04,0.55,2.51,3
348,125,12,1,False,2,0,78,0,0,0,2,0,0,0,1,0,0,0,3,0.2,15.0,12.0,2.7,1,0.00,0.02,0.02,3.24,3
348,138,16,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
348,143,7,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
348,156,14,2,True,1,2,90,0,0,0,2,0,0,0,0,0,0,0,15,8.8,35.8,18.0,6.3,1,0.19,0.25,0.44,2.08,3
348,161,2,9,False,2,1,90,1,0,0,2,0,0,0,0,0,0,2,37,46.0,20.7,57.0,12.4,1,0.44,0.04,0.48,1.67,3
348,176,8,2,True,1,1,90,0,0,0,1,0,0,0,1,0,0,1,22,21.8,108.7,9.0,14.0,1,0.14,0.71,0.85,0.63,3
348,187,11,6,False,0,2,65,0,1,1,0,0,0,0,0,0,0,0,19,9.0,21.0,11.0,4.1,1,0.02,0.40,0.41,0.73,3
348,197,19,8,True,4,1,90,1,0,0,1,0,0,0,0,0,0,1,41,46.4,26.7,23.0,9.6,1,0.61,0.03,0.64,1.37,3
348,202,4,15,False,2,2,86,2,0,0,1,0,0,0,0,0,0,3,60,81.6,45.8,53.0,18.0,1,0.55,0.36,0.91,2.24,3
348,215,10,19,False,0,6,62,2,1,1,0,0,0,0,0,0,0,3,59,87.2,26.8,63.0,17.7,1,0.79,0.06,0.85,0.57,3
348,227,6,7,True,3,1,90,1,0,0,1,0,0,0,0,0,0,0,21,34.4,3.4,31.0,6.9,1,0.46,0.02,0.48,1.80,3
348,231,1,2,False,5,1,71,0,0,0,3,0,0,0,0,0,0,0,8,0.0,8.3,0.0,0.5,1,0.00,0.06,0.06,0.76,3
348,247,15,3,True,4,0,75,0,0,1,0,0,0,0,0,0,0,0,15,9.6,52.7,4.0,6.6,1,0.03,0.19,0.22,0.48,3
349,9,6,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,17,10,0,True,4,1,19,0,0,0,0,0,0,0,1,0,0,0,0,1.2,2.4,9.0,1.3,0,0.10,0.01,0.11,0.00,3
349,30,19,2,False,1,3,71,0,0,0,1,0,0,0,0,0,0,0,16,10.4,37.1,21.0,6.9,1,0.23,0.24,0.47,0.51,3
349,37,4,2,True,2,1,83,0,0,0,1,0,0,0,0,0,0,0,14,9.8,18.4,34.0,6.2,1,0.15,0.15,0.30,0.92,3
349,47,1,1,True,2,2,12,0,0,0,0,0,0,0,0,0,0,0,6,5.0,23.5,10.0,3.9,0,0.00,0.09,0.09,0.06,3
349,58,15,7,False,1,1,80,0,1,0,1,0,0,0,1,0,0,3,33,32.2,56.1,15.0,10.3,1,0.02,0.32,0.34,1.57,3
349,69,9,2,True,3,2,61,0,0,0,1,0,0,0,0,0,0,0,11,6.6,18.3,10.0,3.5,1,0.00,0.05,0.05,1.74,3
349,80,20,1,False,1,2,17,0,0,0,0,0,0,0,0,0,0,0,10,12.0,38.3,27.0,7.7,0,0.04,0.18,0.22,0.00,3
349,89,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,91,3,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,102,5,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,118,18,1,True,0,4,16,0,0,0,1,0,0,0,0,0,0,0,2,1.0,21.3,8.0,3.0,0,0.00,0.05,0.05,1.13,3
349,125,12,1,False,2,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0.8,1.2,2.0,0.4,0,0.00,0.01,0.01,0.11,3
349,138,16,3,True,3,0,89,0,0,1,0,0,0,0,0,0,0,0,19,23.4,38.8,25.0,8.7,1,0.10,0.12,0.22,1.04,3
349,143,7,1,False,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0.6,0.0,0.1,0,0.00,0.00,0.00,0.11,3
349,156,14,1,True,1,2,13,0,0,0,2,0,0,0,0,0,0,0,2,1.0,1.3,0.0,0.2,0,0.00,0.00,0.00,1.41,3
349,161,2,1,False,2,1,90,0,0,0,2,0,0,0,1,0,0,0,13,11.0,30.2,35.0,7.6,1,0.10,0.27,0.37,1.67,3
349,176,8,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,187,11,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,197,19,1,True,4,1,6,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1.6,5.0,0.7,0,0.04,0.01,0.05,0.04,3
349,202,4,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,215,10,1,False,0,6,27,0,0,0,0,0,0,0,0,0,0,0,3,1.8,2.7,2.0,0.7,0,0.00,0.02,0.02,0.02,3
349,227,6,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,231,1,0,False,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
349,247,15,0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
350,9,6,7,False,0,2,90,0,0,1,0,0,0,0,0,0,0,1,30,23.2,3.3,5.0,3.2,1,0.03,0.02,0.05,1.01,2
350,17,10,2,True,4,1,90,0,0,0,1,0,0,0,0,0,0,0,14,15.4,7.8,2.0,2.5,1,0.00,0.04,0.04,0.29,2
350,30,19,2,False,1,3,87,0,0,0,1,0,0,0,0,0,0,0,15,21.8,8.6,33.0,6.3,1,0.10,0.45,0.55,0.64,2
350,37,4,1,True,2,1,45,0,0,0,0,0,0,0,0,0,0,0,6,4.2,14.4,6.0,2.5,0,0.00,0.14,0.14,0.04,2
350,47,1,1,True,2,2,90,0,0,0,2,0,0,0,0,0,0,0,13,19.6,15.5,40.0,7.5,1,0.08,0.09,0.17,0.65,2
350,58,15,9,False,1,1,90,1,0,0,1,0,0,0,0,0,0,1,28,49.0,17.7,25.0,9.2,1,0.08,0.02,0.10,1.57,2
350,69,9,1,True,3,2,90,0,0,0,2,0,0,0,0,0,0,0,10,31.2,8.7,21.0,6.1,1,0.08,0.09,0.17,2.60,2
350,80,20,10,False,1,2,90,1,0,0,1,0,0,0,0,0,0,2,28,52.6,49.3,19.0,12.1,1,0.02,0.15,0.17,0.97,2
350,89,17,9,True,1,0,90,0,0,1,0,0,0,0,0,0,0,3,32,27.8,46.1,14.0,8.8,1,0.07,0.16,0.23,0.21,2
350,91,3,7,False,2,1,90,1,0,0,2,0,0,0,0,0,0,0,23,56.2,15.7,23.0,9.5,1,0.13,0.02,0.15,2.04,2
350,102,5,1,False,2,1,90,0,0,0,2,0,0,0,0,0,0,0,-1,13.2,3.9,4.0,2.1,1,0.05,0.03,0.08,2.29,2
350,118,18,0,True,0,4,90,0,0,0,4,0,0,0,0,0,0,0,3,21.0,96.6,21.0,13.9,1,0.30,0.57,0.87,2.51,2
350,125,12,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
350,138,16,6,True,3,0,90,0,0,1,0,0,0,0,0,0,0,0,16,6.8,3.4,12.0,2.2,1,0.56,0.02,0.58,1.04,2
350,143,7,1,False,2,2,90,0,0,0,2,0,0,0,0,0,0,0,12,31.4,6.4,4.0,4.2,1,0.11,0.03,0.14,1.34,2
350,156,14,7,True,1,2,90,1,0,0,2,0,0,0,0,0,0,0,20,51.6,3.3,17.0,7.2,1,0.08,0.02,0.10,2.08,2
350,161,2,0,False,2,1,90,0,0,0,2,0,0,0,1,0,0,0,-4,2.6,3.4,6.0,1.2,1,0.35,0.02,0.37,1.67,2
350,176,8,2,True,1,1,90,0,0,0,1,0,0,0,0,0,0,0,-1,1.4,8.1,36.0,4.6,1,0.67,0.06,0.73,0.63,2
350,187,11,6,False,0,2,90,0,0,1,0,0,0,0,0,0,0,0,24,9.2,5.7,0.0,1.5,1,0.00,0.04,0.04,1.30,2
350,197,19,2,True,4,1,90,0,0,0,1,0,0,0,0,0,0,0,12,22.8,3.4,2.0,2.8,1,0.00,0.02,0.02,1.37,2
350,202,4,1,False,2,2,90,0,0,0,2,0,0,0,0,0,0,0,8,20.0,7.9,20.0,4.8,1,0.20,0.06,0.26,2.58,2
350,215,10,6,False,0,6,90,0,0,1,0,0,0,0,0,0,0,0,31,22.2,7.7,0.0,3.0,1,0.00,0.06,0.06,0.58,2
350,227,6,8,True,3,1,90,1,0,0,1,0,0,0,0,0,0,0,17,41.8,2.8,49.0,9.4,1,1.10,0.01,1.11,1.80,2
350,231,1,0,False,5,1,90,0,0,0,5,0,0,0,0,0,0,0,-1,30.2,5.3,37.0,7.3,1,0.17,0.03,0.20,1.00,2
350,247,15,6,True,4,0,86,0,0,1,0,0,0,0,0,0,0,0,27,7.0,15.5,4.0,2.7,1,0.00,0.03,0.03,0.48,2
351,9,6,7,False,0,2,90,1,0,1,0,0,0,0,1,0,0,2,31,36.4,0.6,38.0,7.5,1,0.28,0.00,0.28,1.01,4
351,17,10,17,True,4,1,89,3,0,0,1,0,0,0,0,0,0,3,80,97.2,3.3,83.0,18.4,1,1.79,0.04,1.83,0.29,4
351,30,19,17,False,1,3,90,3,0,0,1,0,0,0,0,0,0,3,93,106.8,11.1,66.0,18.4,1,1.71,0.11,1.82,0.73,4
351,37,4,13,True,2,1,90,2,0,0,1,0,0,0,0,0,0,3,58,72.2,1.5,85.0,15.9,1,1.10,0.01,1.11,0.96,4
351,47,1,9,True,2,2,90,1,0,0,2,0,0,0,0,0,0,3,33,42.2,0.5,114.0,15.7,1,0.81,0.02,0.83,0.65,4
351,58,15,2,False,1,1,90,0,0,0,1,0,0,0,0,0,0,0,12,14.8,12.3,57.0,8.4,1,0.45,0.10,0.55,1.57,4
351,69,9,2,True,3,2,90,0,0,0,2,0,0,0,0,0,0,0,10,9.2,23.6,42.0,7.5,1,0.25,0.09,0.34,2.60,4
351,80,20,2,False,1,2,90,0,0,0,1,0,0,0,0,0,0,0,6,2.2,13.2,8.0,2.3,1,0.00,0.02,0.02,0.97,4
351,89,17,6,True,1,0,90,1,0,1,0,0,0,0,0,0,0,0,26,32.0,2.0,91.0,12.5,1,2.33,0.00,2.33,0.21,4
351,91,3,2,False,2,1,90,0,0,0,2,0,0,0,0,0,0,0,-1,3.2,0.6,69.0,7.3,1,0.88,0.02,0.90,2.04,4
351,102,5,5,False,2,1,90,1,0,0,2,0,0,0,1,0,0,0,26,33.6,0.9,87.0,12.2,1,1.38,0.00,1.38,2.29,4
351,118,18,2,True,0,4,90,0,0,0,4,0,0,0,0,0,0,0,2,6.2,22.3,64.0,9.3,1,0.82,0.03,0.85,2.51,4
351,125,12,2,False,2,0,90,0,0,0,2,0,0,0,0,0,0,0,8,6.0,11.8,28.0,4.6,1,0.19,0.01,0.20,3.35,4
351,138,16,5,True,3,0,90,0,1,1,0,0,0,0,0,0,0,0,24,29.0,35.9,26.0,9.1,1,0.17,0.29,0.46,1.04,4
351,143,7,7,False,2,2,90,1,0,0,2,0,0,0,0,0,0,1,30,36.4,2.5,50.0,8.9,1,0.69,0.12,0.81,1.34,4
351,156,14,2,True,1,2,90,0,0,0,2,0,0,0,0,0,0,0,7,6.0,10.9,7.0,2.4,1,0.14,0.01,0.15,2.08,4
351,161,2,2,False,2,1,90,0,0,0,2,0,0,0,0,0,0,0,6,1.4,3.8,4.0,0.9,1,0.11,0.04,0.15,1.67,4
351,176,8,0,True,1,1,90,0,0,0,1,0,0,1,0,0,0,0,0,12.6,22.7,44.0,7.9,1,0.82,0.05,0.87,0.63,4
351,187,11,8,False,0,2,90,1,0,1,0,0,0,0,0,0,0,2,38,44.8,25.0,77.0,14.7,1,0.87,0.13,1.00,1.30,4
351,197,19,13,True,4,1,83,2,0,0,1,0,0,0,0,0,0,3,62,68.6,11.3,54.0,13.4,1,0.95,0.07,1.02,1.33,4
351,202,4,2,False,2,2,90,0,0,0,2,0,0,0,0,0,0,0,5,11.8,13.1,64.0,8.9,1,0.40,0.05,0.45,2.58,4
351,215,10,6,False,0,6,62,1,0,1,0,0,0,0,0,0,0,0,30,47.8,11.1,55.0,11.4,1,1.30,0.03,1.33,0.57,4
351,227,6,12,True,3,1,90,1,1,0,1,0,0,0,0,0,0,3,55,61.2,31.8,33.0,12.6,1,0.33,0.03,0.36,1.80,4
351,231,1,6,False,5,1,90,1,0,0,5,0,0,0,0,0,0,0,28,30.2,1.5,35.0,6.7,1,0.36,0.03,0.39,1.00,4
351,247,15,5,True,4,0,86,0,1,1,0,0,0,0,0,0,0,0,17,17.2,22.0,36.0,7.5,1,0.17,0.36,0.53,0.48,4
352,9,6,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,17,10,0,True,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,30,19,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,37,4,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,47,1,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,58,15,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,69,9,0,True,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,80,20,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,89,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,91,3,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,102,5,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,118,18,0,True,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,125,12,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,138,16,0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,143,7,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,156,14,0,True,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
352,161,2,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4
